File Name,Context,Decision,tokens,id,Context_tokens,Decision_tokens
monitoring-doc/0008-use-of-verify-egress-proxies.md,"## Context\nVerify employ egress proxies to control access to external resources.\nThese are a security measure to help prevent data from being exfiltrated from within Verify.\nThe Prometheus server will need access to external resources, notibly an Ubuntu APT mirror during the bootstrap process.\nThe Prometheus server should not setup it's own routes to bypass the egress proxy i.e. use a NAT gateway or Elastic IP, as this will potentially open up a route for data exfiltration.\n",The Prometheus server should use Verify's egress proxies and choice of APT mirror.\n,98,1370,98,18
monitoring-doc/0001-environments.md,## Context\nWe want to have separate environments for running our software at different stages of release.\nThis will be used to provide a location where changes can be tested without impacting\nproduction work and our users.\n,"We have decided to have N+2 separate environments: development,\nstaging and production. In development, we can create as many separate\nstacks as we want. The staging environment will be where the tools\nteam will test their changes. The production environment will run all\nof our users monitoring and metrics and poll each of their\nenvironments.\nAny code can be deployed to development environments.  Only code on\nthe `master` branch can be deployed to staging and production.\n",43,1373,43,100
monitoring-doc/0009-use-cloud-init-to-build-prometheus-server.md,"## Context\nThe Prometheus Server needs to be built in a reproducible way within AWS.\nReproducible in this context means that the server can be built, destroyed and rebuilt.\nThe rebuilt server will be identical to the original server and the is no external intervention required (i.e. logging into the server to make changes to configuration)\n",Cloud init will be used to build a reproducible server.\n,69,1377,69,13
wikiindex/adr-009-hosting.md,## Context\n* We have a Clojure application\n* We do not know the security requirements for hiding the application\n* We would rather not pay for hosting\n,* We host on Heroku. A free PAAS provider.\n,33,1379,33,14
wikiindex/adr-004-xml_freshness.md,## Context\n* Our application works by indexing an XML file given by WikiMedia\n* WikiMedia manually create a new XML file twice a month on average\n* We have not been given an indication on how fresh the data our service provides needs to be\n* We want the software to be deployable without relying on a shared file system\n,* We store the XML dump in this git repo and update it when we need to\n* The file will be accessed over http to allow us to move to a different storage solution in the future\n,69,1380,69,40
wikiindex/adr-001-search_and_indexing.md,"## Context\n* We need to index and search a 32Mb XML file.\n* The search is across multiple fields.\n* Only one search word is used.\n* We currently don't have any external platform tools like Mongo, ElasticSearch, an RDMS\n* We do not know how often the XML file will be updated.\n","* We will parse the file on startup, store it as a clojure collection that is available throughout the system.\n* We will do this before the web server http port is available.\n* Searches will be performed against this in memory collection.\n* The app would need to be restarted to parse a new XML file, unless an additional endpoint is added.\n",71,1381,71,74
wikiindex/adr-007-search_and_indexing.md,## Context\n* As per ADR-001\n* In memory search is unacceptably slow\n,* We will use Clucy which is a Clojure library on top of Lucene\n,21,1382,21,19
wikiindex/adr-008-search_and_indexing.md,## Context\n* As per ADR-007\n* Clucy takes over an hour to process the index\n,* We will use ElasticSearch as a frontend to Lucene.\n,24,1383,24,14
wikiindex/adr-002-routing_library.md,"## Context\n* We are building a web app that has one official url that uses query params\n* The url is /search?q=search-term\n* We believe that future endpoints will be added, or more complicated search requests\n",* We will use Bidi to parse the routes.\n,46,1384,46,12
wikiindex/adr-005-logging.md,## Context\n* Running a service is easier if you know what it is doing\n,* We will follow the logging principles of the 12 factor app: http://12factor.net/logs\n* We will only ever send output to console. Never write logs to file.\n* For example in production we could redirect the app output using: ```lein run | logger``` then we can see the output by using  ```tail -n 0 -f /var/log/system.log```\n* Semantic logging should be used where appropriate\n,17,1385,17,91
wikiindex/adr-006-config.md,## Context\n* We need to set the port and other config values for our application\n* We do not know the deployment environment yet\n,"* We will use environment variables to configure the app, rather than a file\n",28,1386,28,16
wikiindex/adr-003-testing_library.md,## Context\n* We want to write programmer tests to support a TDD workflow.\n* We want to be able to mock out functions.\n,"* We will use Midje to test our code.\n* Despite it's heavy macro design, it allows you to write expressive code and easily makes mocks\n",30,1387,30,32
amf/0005-api-hierarchy-web-async.md,"## Context\nAsyncApis are not semantically the same that other kinds of apis, like Web Apis. Some adopters need to know if they are looking specifically an async api, regarding the structure is the same or no.\nAlso, we need to prepare our model to support different kinds of Apis.\n",Create a hierarchy based on Apis. A Document unit will encodes an Api. This Api is abstract. There will be different types of Apis depending on the specifications.\n,64,1388,64,36
amf/0002-async-uses-its-editing-pipeline-as-validation-pipeline.md,"## Context\nCurrently the async validation pipeline is missing many core resolution stages present in the default and editing pipeline, such as JsonMergePatch and AsyncExamplesPropagation. This is causes missing validations, as well as exceptions in resolution. In many cases fixes are applied to the default and editing pipelines but the validation pipeline is left behind.\n",The async editing pipeline will be used as the validation pipeline.\n,66,1389,66,13
amf/0004-async-message-examples-are-saved-in-separate-fields.md,"## Context\nAfter a clarification in the async specification, the examples facet of a message object contains a list of pairs of examples,\nwhere one is associated to the payload while the other to the header. Due to time restricitions, this change has to be introduced without a breaking change in the model.\n",Within the message model a new field has been added to store header examples. The payload examples are being stored in a separate field.\n,63,1391,63,27
amf/0003-new-annotation-removal-stage-present-in-all-webapi-pipelines.md,"## Context\nWhen referencing external files there are certain cases where AMF inlines the parsed content without creating a links (this is because the targeted elements are not present in the references of the base unit).\nFor these cases, when a emitting an unresolved model these references are being emitted inlined.\n","In order to avoid emitting these references inlined for an unresolved model, we must make use of annotation to save the original reference.\nWhen saving this reference, we must make sure that if the model is resolved this annotation is no longer present so that the emitter does not render references for a flattened model.\nThis leads to the creation of a new resolution stage that removes specific annotations from the model that must not be present in a resolved base unit.\n",61,1393,61,91
amf/0006-message-headers-schema.md,"## Context\nAsync Api 2.0 spec details that message headers property must be a Schema Object in which his properties will be the headers for that message.\nAMF currently is parsing that object as the schema of a parameter object. This is confusing and semantically incorrect, because that property represents a set of parameters, not just one\n","Create a new field to the Message model, similar to the query string property of Raml 1.0 operations, that will contains the Schema Object. Any user looking at the model, will be able to read that schema as a list of headers based on the field in which is contained:\n####ApiContract:HeaderSchema\nThe header example property of the message will be validated against that schema.\n",69,1396,69,82
